employee_count_log,funding_stage_ord,num_regulatory_flags,flag_crypto,flag_cross_border_payments,flag_high_risk_corridors,flag_correspondent_banking,flag_neobank,flag_lending,has_recent_signal,employee_count,funding_stage,converted
4.532599493153256,3,2,0,0,0,0,1,1,0,92,series b,0
3.1354942159291497,6,0,0,0,0,0,0,0,0,22,public,0
4.634728988229636,6,4,1,1,0,1,0,1,0,102,public,1
6.013715156042802,5,2,1,1,0,0,0,0,0,408,late-stage,1
7.700295203420117,6,1,0,1,0,0,0,0,0,2208,public,0
6.0867747269123065,5,1,0,0,1,0,0,0,0,439,late-stage,0
5.83773044716594,5,1,0,1,0,0,0,0,0,342,late-stage,1
5.43372200355424,2,4,1,1,0,0,1,1,0,228,series a,1
6.113682179832232,2,0,0,0,0,0,0,0,0,451,series a,0
4.890349128221754,1,1,0,1,0,0,0,0,1,132,seed,0
6.030685260261263,6,2,0,0,0,1,0,1,0,415,public,0
4.919980925828125,1,2,1,1,0,0,0,0,0,136,seed,1
6.45833828334479,6,0,0,0,0,0,0,0,0,637,public,0
3.784189633918261,2,1,0,0,1,0,0,0,0,43,series a,1
5.739792912179234,6,1,0,0,0,0,0,1,0,310,public,0
5.438079308923196,3,1,0,1,0,0,0,0,0,229,series b,1
5.327876168789581,2,2,0,1,0,0,1,0,0,205,series a,0
6.495265555937008,0,1,0,1,0,0,0,0,0,661,unknown,1
6.18826412308259,5,3,0,1,0,1,1,0,0,486,late-stage,1
2.70805020110221,1,3,0,1,1,0,1,0,0,14,seed,1
3.7612001156935624,1,2,1,0,0,0,0,1,0,42,seed,1
4.700480365792417,6,1,0,0,0,0,0,1,0,109,public,0
4.624972813284271,4,0,0,0,0,0,0,0,0,101,series c,0
5.579729825986222,5,0,0,0,0,0,0,0,0,264,late-stage,0
3.7376696182833684,1,0,0,0,0,0,0,0,0,41,seed,0
7.5822291942764615,3,1,0,0,0,0,1,0,0,1962,series b,0
6.55250788703459,2,1,0,0,1,0,0,0,0,700,series a,0
6.851184927493743,4,2,0,0,1,0,0,1,0,944,series c,1
5.976350909297934,2,2,1,1,0,0,0,0,0,393,series a,1
5.529429087511423,4,2,0,0,0,1,0,1,0,251,series c,1
7.61085279039525,0,0,0,0,0,0,0,0,0,2019,unknown,0
5.209486152841421,0,4,1,1,1,1,0,0,1,182,unknown,1
5.905361848054571,4,0,0,0,0,0,0,0,0,366,series c,0
5.6937321388027,1,0,0,0,0,0,0,0,0,296,seed,0
5.814130531825066,3,2,1,1,0,0,0,0,0,334,series b,1
6.466144724237619,0,3,1,1,0,0,0,1,0,642,unknown,1
8.088561805276234,3,0,0,0,0,0,0,0,0,3256,series b,1
5.44673737166631,2,4,1,1,0,0,1,1,0,231,series a,1
4.343805421853684,4,2,1,1,0,0,0,0,0,76,series c,1
6.646390514847729,2,0,0,0,0,0,0,0,0,769,series a,0
4.919980925828125,3,3,0,1,0,1,1,0,1,136,series b,1
4.605170185988092,4,0,0,0,0,0,0,0,0,99,series c,0
5.697093486505405,6,1,0,0,0,0,1,0,0,297,public,0
4.700480365792417,3,0,0,0,0,0,0,0,0,109,series b,0
5.3471075307174685,0,1,0,0,1,0,0,0,0,209,unknown,0
6.444131256700441,2,0,0,0,0,0,0,0,0,628,series a,0
7.627544390488503,4,4,0,0,1,1,1,1,0,2053,series c,1
6.968850378341948,1,2,0,1,0,1,0,0,0,1062,seed,1
4.48863636973214,2,1,0,0,0,1,0,0,0,88,series a,0
6.480044561926653,6,1,0,1,0,0,0,0,0,651,public,0
6.612041034833092,0,2,1,0,0,1,0,0,0,743,unknown,0
3.5553480614894135,0,0,0,0,0,0,0,0,0,34,unknown,0
5.407171771460119,4,1,0,0,0,0,1,0,0,222,series c,0
8.07558263667172,1,2,1,1,0,0,0,0,0,3214,seed,0
4.948759890378168,4,1,0,1,0,0,0,0,0,140,series c,0
4.762173934797756,3,1,0,0,0,0,1,0,0,116,series b,0
3.713572066704308,5,2,1,1,0,0,0,0,0,40,late-stage,1
3.044522437723423,1,2,1,1,0,0,0,0,0,20,seed,1
4.204692619390966,5,4,1,1,1,0,0,1,0,66,late-stage,1
5.241747015059643,4,0,0,0,0,0,0,0,0,188,series c,0
6.366470447731438,6,1,0,0,0,0,0,1,1,581,public,0
3.7612001156935624,4,2,1,1,0,0,0,0,0,42,series c,1
5.14166355650266,4,0,0,0,0,0,0,0,0,170,series c,0
4.418840607796598,0,0,0,0,0,0,0,0,0,82,unknown,0
8.23827262463303,2,2,0,0,0,1,1,0,1,3782,series a,0
7.05617528410041,2,1,1,0,0,0,0,0,0,1159,series a,0
7.055312843339752,6,3,1,1,0,0,1,0,0,1158,public,1
3.332204510175204,3,3,1,1,0,1,0,0,0,27,series b,1
5.4680601411351315,0,0,0,0,0,0,0,0,0,236,unknown,0
6.29156913955832,5,1,0,0,1,0,0,0,0,539,late-stage,0
5.942799375126701,1,0,0,0,0,0,0,0,0,380,seed,0
4.574710978503383,5,1,1,0,0,0,0,0,0,96,late-stage,0
5.41610040220442,2,2,0,1,0,0,0,1,0,224,series a,1
5.111987788356544,1,1,0,1,0,0,0,0,0,165,seed,1
3.6888794541139363,3,2,0,0,1,1,0,0,0,39,series b,1
6.921658184151129,1,0,0,0,0,0,0,0,1,1013,seed,0
7.1276936993473985,2,2,1,1,0,0,0,0,0,1245,series a,1
5.988961416889864,2,1,0,0,1,0,0,0,0,398,series a,1
6.92461239604856,5,2,1,1,0,0,0,0,1,1016,late-stage,1
4.23410650459726,2,1,0,0,0,0,0,1,0,68,series a,0
5.14166355650266,0,2,0,0,0,0,1,1,0,170,unknown,1
5.214935757608986,2,2,1,1,0,0,0,0,0,183,series a,1
6.163314804034641,6,4,0,1,1,0,1,1,0,474,public,1
5.54907608489522,2,1,1,0,0,0,0,0,0,256,series a,1
6.54534966033442,1,2,1,1,0,0,0,0,0,695,seed,1
6.124683390894205,0,2,1,1,0,0,0,0,0,456,unknown,1
6.100318952020064,3,2,0,1,0,0,1,0,0,445,series b,1
4.5217885770490405,4,0,0,0,0,0,0,0,0,91,series c,0
4.6913478822291435,6,1,0,0,0,1,0,0,0,108,public,0
6.822197390620491,3,0,0,0,0,0,0,0,1,917,series b,0
4.634728988229636,6,2,0,1,0,0,0,1,0,102,public,1
6.480044561926653,1,1,0,0,1,0,0,0,1,651,seed,0
4.727387818712341,4,2,1,1,0,0,0,0,0,112,series c,1
4.990432586778736,2,0,0,0,0,0,0,0,1,146,series a,0
6.282266746896006,2,1,1,0,0,0,0,0,0,534,series a,0
6.6293632534374485,4,2,0,0,0,0,1,1,0,756,series c,0
4.59511985013459,4,2,0,0,0,1,0,1,0,98,series c,0
5.375278407684165,5,3,1,1,0,0,1,0,0,215,late-stage,1
6.1463292576688975,5,0,0,0,0,0,0,0,0,466,late-stage,0
4.700480365792417,0,2,0,1,0,1,0,0,0,109,unknown,1
6.680854678790215,0,0,0,0,0,0,0,0,1,796,unknown,0
8.655737000864297,6,1,0,0,1,0,0,0,0,5742,public,0
7.466227556215481,2,1,0,0,0,0,1,0,0,1747,series a,0
5.4680601411351315,2,0,0,0,0,0,0,0,0,236,series a,1
7.616283561580385,5,2,0,1,0,0,1,0,0,2030,late-stage,0
4.127134385045092,0,2,0,1,0,0,1,0,1,61,unknown,1
3.970291913552122,0,2,1,1,0,0,0,0,1,52,unknown,1
2.995732273553991,0,1,0,0,1,0,0,0,0,19,unknown,1
7.859413154693583,6,2,0,0,0,1,0,1,0,2589,public,0
5.093750200806762,3,1,0,0,1,0,0,0,1,162,series b,1
4.290459441148391,2,2,1,1,0,0,0,0,0,72,series a,1
7.029087564149662,5,0,0,0,0,0,0,0,0,1128,late-stage,1
4.0943445622221,2,0,0,0,0,0,0,0,0,59,series a,0
5.1647859739235145,6,1,0,1,0,0,0,0,0,174,public,0
8.473868066677865,0,3,1,1,0,0,0,1,0,4787,unknown,1
6.129050210060545,4,1,0,0,1,0,0,0,0,458,series c,1
5.241747015059643,3,0,0,0,0,0,0,0,0,188,series b,0
6.226536669287466,4,0,0,0,0,0,0,0,0,505,series c,0
4.882801922586371,0,1,0,0,1,0,0,0,1,131,unknown,0
4.812184355372417,3,3,1,1,0,0,1,0,0,122,series b,1
5.231108616854587,4,1,0,0,0,1,0,0,0,186,series c,1
4.0943445622221,2,1,0,0,1,0,0,0,0,59,series a,0
7.195937226475569,4,1,0,1,0,0,0,0,0,1333,series c,0
6.333279628139691,4,2,0,1,0,0,1,0,0,562,series c,0
5.44673737166631,6,0,0,0,0,0,0,0,0,231,public,0
6.284134161070802,6,1,0,0,0,0,1,0,0,535,public,1
4.68213122712422,4,1,0,0,0,1,0,0,0,107,series c,1
6.082218910376446,4,3,1,1,1,0,0,0,0,437,series c,1
6.962243464266207,5,2,0,0,0,0,1,1,0,1055,late-stage,1
4.787491742782046,5,2,1,1,0,0,0,0,0,119,late-stage,1
5.918893854273146,5,0,0,0,0,0,0,0,0,371,late-stage,0
3.8712010109078907,0,2,0,0,0,1,1,0,0,47,unknown,1
5.3612921657094255,4,2,0,0,1,0,1,0,0,212,series c,1
6.023447592961033,2,0,0,0,0,0,0,0,0,412,series a,0
2.4849066497880004,5,2,0,1,1,0,0,0,1,11,late-stage,0
2.9444389791664403,0,1,1,0,0,0,0,0,0,18,unknown,1
5.0689042022202315,6,0,0,0,0,0,0,0,0,158,public,0
5.262690188904886,2,2,0,0,1,0,0,1,0,192,series a,0
5.802118375377063,5,1,0,1,0,0,0,0,0,330,late-stage,1
6.282266746896006,3,2,1,1,0,0,0,0,0,534,series b,1
3.1354942159291497,4,0,0,0,0,0,0,0,0,22,series c,0
4.465908118654584,6,3,1,0,0,1,0,1,0,86,public,1
6.536691597591305,1,1,0,0,1,0,0,0,0,689,seed,0
5.545177444479562,1,3,0,1,1,0,1,0,0,255,seed,1
6.259581464064923,1,2,0,1,0,0,0,1,0,522,seed,0
6.952728644624869,0,2,0,0,0,1,0,1,0,1045,unknown,1
8.005700678662542,6,2,1,1,0,0,0,0,0,2997,public,1
6.9440872082295275,3,1,0,1,0,0,0,0,0,1036,series b,0
5.429345628954441,0,0,0,0,0,0,0,0,0,227,unknown,0
4.219507705176107,5,2,1,1,0,0,0,0,0,67,late-stage,1
5.099866427824199,2,2,0,1,0,1,0,0,0,163,series a,1
6.502790045915623,5,1,0,0,0,1,0,0,1,666,late-stage,0
6.161207321695077,0,1,0,1,0,0,0,0,0,473,unknown,0
2.9444389791664403,1,1,1,0,0,0,0,0,0,18,seed,0
7.38025578842646,6,3,1,1,0,0,1,0,0,1603,public,1
5.472270673671475,5,1,0,0,0,0,1,0,0,237,late-stage,0
5.1298987149230735,4,1,0,0,0,0,0,1,0,168,series c,1
4.852030263919617,3,1,0,0,0,0,1,0,0,127,series b,1
8.067462667010057,5,3,0,1,0,0,1,1,0,3188,late-stage,0
6.249975242259483,5,1,0,0,1,0,0,0,0,517,late-stage,1
5.19295685089021,1,1,0,0,0,0,0,1,1,179,seed,0
5.910796644040527,0,0,0,0,0,0,0,0,0,368,unknown,0
5.365976015021851,6,2,0,1,1,0,0,0,0,213,public,1
4.04305126783455,0,4,1,1,1,1,0,0,0,56,unknown,1
4.356708826689592,1,2,1,0,0,0,1,0,0,77,seed,1
6.51471269087253,3,1,0,0,0,0,1,0,0,674,series b,0
5.659482215759621,5,1,0,0,0,0,1,0,1,286,late-stage,0
4.787491742782046,1,4,1,1,0,1,0,1,0,119,seed,1
5.736572297479192,2,2,0,1,0,0,1,0,0,309,series a,1
5.765191102784844,1,0,0,0,0,0,0,0,0,318,seed,0
6.035481432524756,4,4,1,1,1,1,0,0,0,417,series c,1
5.288267030694535,5,0,0,0,0,0,0,0,0,197,late-stage,0
2.639057329615259,4,1,0,0,0,0,1,0,0,13,series c,1
6.486160788944089,0,2,0,0,0,0,1,1,0,655,unknown,0
4.553876891600541,5,2,1,1,0,0,0,0,0,94,late-stage,1
5.198497031265826,0,2,1,1,0,0,0,0,0,180,unknown,1
4.007333185232471,2,1,0,0,0,0,1,0,1,54,series a,1
8.16763571524637,3,1,0,0,0,0,0,1,0,3524,series b,0
4.61512051684126,3,4,0,1,1,0,1,1,0,100,series b,1
5.44673737166631,1,2,1,1,0,0,0,0,1,231,seed,1
5.147494476813453,5,3,1,1,0,0,0,1,0,171,late-stage,1
8.098034756176071,0,2,0,1,1,0,0,0,0,3287,unknown,0
5.318119993844216,1,1,0,1,0,0,0,0,0,203,seed,0
7.677400430514807,5,1,0,1,0,0,0,0,0,2158,late-stage,0
5.111987788356544,6,2,1,1,0,0,0,0,0,165,public,0
5.87493073085203,0,0,0,0,0,0,0,0,0,355,unknown,0
3.1354942159291497,4,1,1,0,0,0,0,0,0,22,series c,0
5.54907608489522,1,1,0,1,0,0,0,0,0,256,seed,0
6.612041034833092,2,0,0,0,0,0,0,0,0,743,series a,0
4.219507705176107,2,1,0,0,0,0,0,1,0,67,series a,0
6.834108738813838,6,1,0,0,0,1,0,0,0,928,public,0
5.493061443340548,1,1,0,0,0,0,0,1,0,242,seed,0
6.663132695990803,2,3,1,1,0,0,1,0,0,782,series a,1
3.8066624897703196,3,4,1,1,1,0,1,0,0,44,series b,1
7.857867559331803,5,2,1,0,0,0,1,0,0,2585,late-stage,0
4.23410650459726,4,3,0,0,1,1,1,0,0,68,series c,1
5.986452005284438,3,1,1,0,0,0,0,0,0,397,series b,0
8.84361509218395,5,2,1,1,0,0,0,0,0,6929,late-stage,1
5.634789603169249,5,0,0,0,0,0,0,0,0,279,late-stage,0
5.19295685089021,0,1,0,1,0,0,0,0,0,179,unknown,0
7.088408778675395,3,1,1,0,0,0,0,0,0,1197,series b,0
5.176149732573829,6,1,0,1,0,0,0,0,0,176,public,1
5.181783550292085,1,0,0,0,0,0,0,0,0,177,seed,0
6.309918278226516,1,2,0,0,0,1,1,0,0,549,seed,0
4.7535901911063645,0,3,1,1,0,0,1,0,0,115,unknown,1
5.545177444479562,1,2,0,0,0,1,0,1,0,255,seed,0
4.6443908991413725,0,1,0,1,0,0,0,0,1,103,unknown,0
6.1675164908883415,2,3,1,1,0,0,0,1,0,476,series a,1
7.0192966537150445,6,1,1,0,0,0,0,0,0,1117,public,0
5.181783550292085,1,0,0,0,0,0,0,0,0,177,seed,0
5.318119993844216,4,2,0,1,1,0,0,0,0,203,series c,1
4.04305126783455,6,3,0,1,0,1,0,1,1,56,public,1
6.672032945461067,6,4,1,1,1,1,0,0,0,789,public,1
5.493061443340548,2,2,0,1,0,0,0,1,0,242,series a,0
5.017279836814924,2,2,0,1,0,0,1,0,0,150,series a,1
8.871645667501872,6,1,0,0,1,0,0,0,0,7126,public,0
5.181783550292085,4,0,0,0,0,0,0,0,0,177,series c,0
4.51085950651685,3,1,0,0,0,1,0,0,0,90,series b,0
7.126890808898808,5,0,0,0,0,0,0,0,0,1244,late-stage,0
4.653960350157523,0,0,0,0,0,0,0,0,0,104,unknown,0
6.480044561926653,3,1,0,1,0,0,0,0,0,651,series b,0
5.10594547390058,6,2,0,0,1,0,0,1,0,164,public,1
6.3835066348840055,1,0,0,0,0,0,0,0,0,591,seed,0
5.1647859739235145,0,2,0,1,0,0,1,0,0,174,unknown,0
4.919980925828125,2,2,0,0,1,0,1,0,0,136,series a,1
4.02535169073515,2,3,1,1,1,0,0,0,0,55,series a,1
5.318119993844216,0,1,0,0,1,0,0,0,0,203,unknown,0
4.709530201312334,6,0,0,0,0,0,0,0,0,110,public,0
3.7612001156935624,4,0,0,0,0,0,0,0,0,42,series c,0
6.257667587882639,4,0,0,0,0,0,0,0,0,521,series c,0
5.351858133476067,4,1,0,0,0,0,1,0,0,210,series c,0
5.267858159063328,1,1,0,0,0,0,1,0,0,193,seed,0
4.48863636973214,5,2,0,1,1,0,0,0,0,88,late-stage,1
4.976733742420574,5,0,0,0,0,0,0,0,0,144,late-stage,0
6.555356891810665,0,0,0,0,0,0,0,0,0,702,unknown,0
8.6652683094816,0,2,1,0,0,0,0,1,0,5797,unknown,0
7.4413203897176174,2,3,1,1,0,1,0,0,0,1704,series a,1
5.081404364984463,4,0,0,0,0,0,0,0,1,160,series c,0
7.450079569807499,3,1,1,0,0,0,0,0,0,1719,series b,0
7.471363088187097,3,4,1,1,0,1,0,1,0,1756,series b,1
5.3706380281276624,2,0,0,0,0,0,0,0,0,214,series a,0
7.415776975415394,4,0,0,0,0,0,0,0,0,1661,series c,0
6.405228458030842,4,0,0,0,0,0,0,0,0,604,series c,0
6.648984550024776,1,1,0,0,0,0,1,0,0,771,seed,0
8.192570471152173,4,0,0,0,0,0,0,0,0,3613,series c,0
5.459585514144159,2,1,0,1,0,0,0,0,0,234,series a,1
5.963579343618446,5,0,0,0,0,0,0,0,0,388,late-stage,0
6.8658910748834385,5,1,0,1,0,0,0,0,0,958,late-stage,0
5.568344503761097,0,4,0,1,1,1,1,0,0,261,unknown,1
8.549466751966532,6,0,0,0,0,0,0,0,0,5163,public,0
4.02535169073515,5,4,1,1,0,1,0,1,0,55,late-stage,1
5.424950017481403,3,2,1,1,0,0,0,0,1,226,series b,1
5.480638923341991,0,2,0,0,1,0,0,1,0,239,unknown,1
7.510430556378006,1,1,0,0,0,1,0,0,0,1826,seed,0
5.241747015059643,6,1,0,0,0,0,0,1,0,188,public,0
6.535241271013659,2,3,1,1,0,1,0,0,0,688,series a,1
6.723832440821209,2,1,0,1,0,0,0,0,0,831,series a,1
4.553876891600541,5,0,0,0,0,0,0,0,0,94,late-stage,0
8.279697133877628,5,0,0,0,0,0,0,0,0,3942,late-stage,1
6.859614903654202,5,2,0,1,0,1,0,0,0,952,late-stage,0
7.374001859350161,1,0,0,0,0,0,0,0,0,1593,seed,0
5.680172609017068,2,1,0,1,0,0,0,0,0,292,series a,0
5.44673737166631,6,1,0,0,0,1,0,0,0,231,public,0
5.891644211825771,2,0,0,0,0,0,0,0,0,361,series a,0
6.230481447578482,0,2,0,0,0,0,1,1,0,507,unknown,0
4.060443010546419,0,1,0,0,0,0,1,0,0,57,unknown,0
4.143134726391533,6,2,1,1,0,0,0,0,0,62,public,1
3.4657359027997265,0,0,0,0,0,0,0,0,0,31,unknown,0
4.454347296253507,2,2,1,0,0,0,0,1,0,85,series a,1
5.159055299214529,0,1,1,0,0,0,0,0,1,173,unknown,0
5.666426688112432,0,3,1,1,0,0,1,0,1,288,unknown,1
6.175867270105761,5,1,0,1,0,0,0,0,0,480,late-stage,0
4.605170185988092,6,1,0,1,0,0,0,0,0,99,public,0
6.74993119378857,4,1,0,0,0,0,1,0,0,853,series c,1
5.327876168789581,3,2,0,0,1,0,1,0,0,205,series b,1
6.582025138892826,4,2,1,1,0,0,0,0,0,721,series c,1
6.8416154764775925,6,3,1,1,0,0,0,1,0,935,public,1
5.7430031878094825,0,2,1,0,0,1,0,0,0,311,unknown,0
6.171700597410915,5,2,0,0,1,0,1,0,0,478,late-stage,0
8.760139370026627,2,3,1,0,0,0,1,1,0,6374,series a,0
6.236369590203704,2,0,0,0,0,0,0,0,0,510,series a,0
5.8289456176102075,1,1,0,1,0,0,0,0,1,339,seed,0
3.7376696182833684,4,4,0,1,1,1,1,0,0,41,series c,1
6.306275286948016,1,0,0,0,0,0,0,0,0,547,seed,0
4.762173934797756,0,0,0,0,0,0,0,0,0,116,unknown,0
6.583409222158765,2,2,0,0,0,0,1,1,0,722,series a,1
5.111987788356544,2,3,1,1,1,0,0,0,0,165,series a,1
6.3473892096560105,2,1,0,0,0,1,0,0,0,570,series a,0
6.881411303642535,1,2,1,1,0,0,0,0,0,973,seed,1
4.276666119016055,0,1,0,0,0,0,1,0,0,71,unknown,0
4.248495242049359,1,3,1,1,0,1,0,0,0,69,seed,1
6.97166860472579,5,1,1,0,0,0,0,0,0,1065,late-stage,0
3.6109179126442243,1,1,0,0,0,1,0,0,0,36,seed,0
7.124478262493424,2,3,1,1,0,0,1,0,0,1241,series a,1
6.0063531596017325,0,1,0,1,0,0,0,0,0,405,unknown,0
4.77912349311153,2,3,1,1,1,0,0,0,1,118,series a,1
7.618251097876695,1,2,0,0,1,0,0,1,0,2034,seed,0
4.04305126783455,4,1,0,0,0,0,1,0,0,56,series c,0
5.030437921392435,5,3,0,1,1,0,0,1,0,152,late-stage,0
5.247024072160486,5,4,1,1,1,0,1,0,0,189,late-stage,1
5.575949103146316,2,0,0,0,0,0,0,0,0,263,series a,0
7.106606137727303,4,0,0,0,0,0,0,0,0,1219,series c,0
5.236441962829949,0,2,0,1,1,0,0,0,1,187,unknown,0
6.918695219020472,0,2,0,1,0,1,0,0,1,1010,unknown,1
5.521460917862246,4,2,1,0,0,1,0,0,0,249,series c,1
3.044522437723423,0,0,0,0,0,0,0,0,0,20,unknown,0
4.532599493153256,5,1,0,0,0,1,0,0,0,92,late-stage,0
5.075173815233827,1,1,0,1,0,0,0,0,0,159,seed,1
4.532599493153256,2,2,1,0,1,0,0,0,0,92,series a,1
5.5134287461649825,4,1,0,0,0,1,0,0,0,247,series c,0
5.958424693029782,3,0,0,0,0,0,0,0,1,386,series b,0
6.52649485957079,6,2,1,1,0,0,0,0,0,682,public,0
6.74993119378857,5,0,0,0,0,0,0,0,0,853,late-stage,0
3.784189633918261,1,1,0,0,0,0,0,1,0,43,seed,0
2.70805020110221,6,1,0,1,0,0,0,0,0,14,public,0
6.761572768804055,1,2,1,1,0,0,0,0,0,863,seed,1
5.991464547107982,4,1,0,0,0,0,0,1,0,399,series c,0
4.653960350157523,2,2,0,1,0,0,0,1,0,104,series a,1
4.976733742420574,1,0,0,0,0,0,0,0,0,144,seed,0
5.676753802268282,5,0,0,0,0,0,0,0,0,291,late-stage,0
5.043425116919247,3,2,0,0,0,0,1,1,0,154,series b,1
6.089044875446846,5,1,0,0,1,0,0,0,0,440,late-stage,1
6.951772164398911,1,0,0,0,0,0,0,0,0,1044,seed,0
5.442417710521793,6,0,0,0,0,0,0,0,0,230,public,0
6.470799503782602,1,0,0,0,0,0,0,0,0,645,seed,0
4.624972813284271,0,2,0,0,0,0,1,1,0,101,unknown,0
5.902633333401366,1,0,0,0,0,0,0,0,0,365,seed,0
7.835183755266748,4,1,0,1,0,0,0,0,1,2527,series c,1
7.2868764117507,1,0,0,0,0,0,0,0,1,1460,seed,0
4.969813299576001,0,1,0,1,0,0,0,0,0,143,unknown,0
6.704414354964107,3,3,1,0,0,1,1,0,0,815,series b,1
4.6913478822291435,5,3,0,1,1,0,1,0,0,108,late-stage,1
5.834810737062605,4,3,0,1,1,0,0,1,0,341,series c,1
4.859812404361672,3,2,0,0,1,1,0,0,0,128,series b,0
4.330733340286331,4,1,0,0,0,0,0,1,0,75,series c,0
3.6888794541139363,6,2,1,1,0,0,0,0,1,39,public,1
5.123963979403259,6,2,0,0,0,0,1,1,0,167,public,0
4.727387818712341,0,2,1,1,0,0,0,0,0,112,unknown,1
5.7430031878094825,3,1,0,1,0,0,0,0,0,311,series b,0
4.2626798770413155,4,2,0,0,0,1,0,1,0,70,series c,0
5.187385805840755,5,2,0,0,0,1,1,0,0,178,late-stage,1
5.262690188904886,4,0,0,0,0,0,0,0,0,192,series c,0
4.976733742420574,6,0,0,0,0,0,0,0,1,144,public,1
6.761572768804055,2,1,0,1,0,0,0,0,1,863,series a,0
4.23410650459726,0,0,0,0,0,0,0,0,0,68,unknown,0
5.700443573390686,1,0,0,0,0,0,0,0,0,298,seed,0
6.218600119691729,4,0,0,0,0,0,0,0,1,501,series c,0
4.5217885770490405,6,1,0,1,0,0,0,0,0,91,public,0
4.997212273764115,0,0,0,0,0,0,0,0,0,147,unknown,0
3.912023005428146,3,2,0,1,0,0,0,1,0,49,series b,1
6.42648845745769,6,0,0,0,0,0,0,0,1,617,public,0
3.58351893845611,4,2,0,1,0,1,0,0,0,35,series c,1
3.784189633918261,1,4,1,1,0,1,0,1,0,43,seed,1
6.248042874508429,5,1,0,0,0,1,0,0,0,516,late-stage,0
5.655991810819852,1,1,0,0,1,0,0,0,0,285,seed,0
4.48863636973214,6,1,1,0,0,0,0,0,0,88,public,0
6.499787040655854,4,1,0,0,0,1,0,0,0,664,series c,0
7.161622002939187,5,2,0,1,0,0,1,0,0,1288,late-stage,0
2.70805020110221,4,0,0,0,0,0,0,0,0,14,series c,0
5.602118820879701,2,0,0,0,0,0,0,0,0,270,series a,1
5.780743515792329,4,0,0,0,0,0,0,0,0,323,series c,0
4.663439094112067,6,1,0,0,0,0,0,1,0,105,public,0
7.107425474110705,2,2,0,1,1,0,0,0,0,1220,series a,1
3.295836866004329,5,0,0,0,0,0,0,0,1,26,late-stage,0
6.470799503782602,4,0,0,0,0,0,0,0,0,645,series c,0
6.20455776256869,3,3,1,1,0,0,0,1,0,494,series b,1
2.833213344056216,4,3,1,0,0,0,1,1,1,16,series c,1
5.093750200806762,0,0,0,0,0,0,0,0,0,162,unknown,0
6.208590026096629,0,1,0,0,0,0,0,1,0,496,unknown,0
5.75890177387728,2,1,0,1,0,0,0,0,0,316,series a,0
5.247024072160486,6,1,0,1,0,0,0,0,0,189,public,0
6.400257445308821,5,1,0,0,0,0,1,0,0,601,late-stage,0
7.239214973779806,0,1,0,1,0,0,0,0,0,1392,unknown,1
4.418840607796598,6,1,0,0,0,0,0,1,0,82,public,0
7.269616749608169,1,2,1,0,0,0,1,0,1,1435,seed,1
6.345636360828596,2,2,1,1,0,0,0,0,0,569,series a,1
5.4510384535657,5,3,1,1,1,0,0,0,0,232,late-stage,1
5.25227342804663,5,1,0,1,0,0,0,0,0,190,late-stage,1
5.459585514144159,0,1,0,1,0,0,0,0,0,234,unknown,0
4.61512051684126,2,2,0,0,0,1,0,1,0,100,series a,0
4.110873864173311,2,1,0,0,0,0,0,1,0,60,series a,0
3.828641396489095,6,1,0,1,0,0,0,0,0,45,public,0
4.31748811353631,5,1,0,0,0,0,1,0,0,74,late-stage,0
6.588926477533519,1,0,0,0,0,0,0,0,0,726,seed,0
5.638354669333745,1,1,1,0,0,0,0,0,0,280,seed,0
3.970291913552122,0,2,0,0,1,0,0,1,0,52,unknown,1
5.7430031878094825,2,2,0,1,1,0,0,0,0,311,series a,0
5.857933154483459,2,0,0,0,0,0,0,0,0,349,series a,0
6.126869184114185,5,1,0,1,0,0,0,0,1,457,late-stage,0
6.025865973825314,2,1,0,0,1,0,0,0,0,413,series a,0
7.535830462798367,5,3,0,1,0,0,1,1,0,1873,late-stage,0
4.727387818712341,2,1,0,1,0,0,0,0,0,112,series a,0
6.705639094860003,1,2,0,1,0,1,0,0,0,816,seed,1
3.091042453358316,0,2,0,0,0,0,1,1,0,21,unknown,0
8.409385238781931,5,2,0,1,0,0,1,0,0,4488,late-stage,1
3.912023005428146,6,0,0,0,0,0,0,0,0,49,public,0
3.8712010109078907,3,0,0,0,0,0,0,0,0,47,series b,0
6.635946555686647,5,0,0,0,0,0,0,0,0,761,late-stage,0
7.299797366758161,4,3,1,1,0,0,1,0,0,1479,series c,1
4.48863636973214,6,2,0,1,0,0,1,0,0,88,public,0
6.129050210060545,4,1,0,1,0,0,0,0,0,458,series c,1
5.736572297479192,1,2,0,1,1,0,0,0,0,309,seed,0
5.10594547390058,5,2,1,0,1,0,0,0,0,164,late-stage,1
5.560681631015528,6,3,1,1,0,0,0,1,0,259,public,1
4.060443010546419,4,0,0,0,0,0,0,0,0,57,series c,0
6.447305862541213,1,2,1,1,0,0,0,0,0,630,seed,0
4.060443010546419,2,1,0,0,0,0,0,1,0,57,series a,0
5.521460917862246,3,1,0,0,0,0,1,0,0,249,series b,1
5.541263545158426,5,2,0,1,1,0,0,0,1,254,late-stage,1
3.1780538303479458,1,2,0,1,1,0,0,0,0,23,seed,1
5.54907608489522,1,3,1,1,0,0,1,0,0,256,seed,1
3.9889840465642745,4,1,0,1,0,0,0,0,0,53,series c,0
4.31748811353631,0,2,1,1,0,0,0,0,0,74,unknown,1
